Vardas              Pavarde             Galutinis(vid)      
Vardas17            Pavarde17           5.97                
Vardas12717         Pavarde12717        5.97                
Vardas24676         Pavarde24676        5.97                
Vardas98102         Pavarde98102        5.97                
Vardas21897         Pavarde21897        5.97                
Vardas78542         Pavarde78542        5.97                
Vardas95394         Pavarde95394        5.97                
Vardas43200         Pavarde43200        5.97                
Vardas98885         Pavarde98885        5.97                
Vardas80575         Pavarde80575        5.97                
Vardas38755         Pavarde38755        5.97                
Vardas12977         Pavarde12977        5.97                
Vardas10647         Pavarde10647        5.97                
Vardas33296         Pavarde33296        5.97                
Vardas55388         Pavarde55388        5.97                
Vardas90979         Pavarde90979        5.97                
Vardas32863         Pavarde32863        5.97                
Vardas84723         Pavarde84723        5.97                
Vardas7317          Pavarde7317         5.97                
Vardas18445         Pavarde18445        5.97                
Vardas87754         Pavarde87754        5.97                
Vardas53849         Pavarde53849        5.97                
Vardas48407         Pavarde48407        5.97                
Vardas39953         Pavarde39953        5.97                
Vardas79609         Pavarde79609        5.97                
Vardas86158         Pavarde86158        5.97                
Vardas18221         Pavarde18221        5.97                
