Vardas              Pavarde             Galutinis(vid)      
Vardas4966          Pavarde4966         2.92                
Vardas65351         Pavarde65351        2.92                
Vardas81774         Pavarde81774        2.92                
Vardas4961          Pavarde4961         2.92                
Vardas66165         Pavarde66165        2.92                
Vardas54208         Pavarde54208        2.92                
Vardas99429         Pavarde99429        2.92                
Vardas60546         Pavarde60546        2.92                
Vardas13277         Pavarde13277        2.92                
Vardas17262         Pavarde17262        2.92                
Vardas13817         Pavarde13817        2.92                
Vardas9106          Pavarde9106         2.92                
Vardas65305         Pavarde65305        2.92                
Vardas30450         Pavarde30450        2.92                
Vardas50386         Pavarde50386        2.92                
Vardas15495         Pavarde15495        2.92                
Vardas2912          Pavarde2912         2.92                
Vardas46494         Pavarde46494        2.92                
Vardas89576         Pavarde89576        2.92                
Vardas93752         Pavarde93752        2.92                
Vardas68933         Pavarde68933        2.92                
Vardas99973         Pavarde99973        2.92                
Vardas89800         Pavarde89800        2.92                
Vardas41494         Pavarde41494        2.92                
Vardas51897         Pavarde51897        2.92                
Vardas28888         Pavarde28888        2.92                
Vardas75937         Pavarde75937        2.92                
